연번,명칭,높이(m),경도(E),위도(N)
4333,내연산,711.3,129.2898611,36.2786444
4334,향로봉,932.4,129.2584667,36.2633278
4335,문등산,134.8,129.4254194,36.4773639
4336,달봉산,175.0,129.4122611,36.4281778
4337,봉화산,141.0,129.3936222,36.3742611
4338,문봉산,293.8,129.3364611,36.3064389
4339,남산,203.0,129.3709389,36.2730889
4340,말머리산,136.4,129.3624333,36.2655917
4341,박달산,480.5,127.8019361,36.2404333
4342,월류봉,400.2,127.8876889,36.2282889
4343,봉대산,653.9,127.9529083,36.2305528
4344,지장산,544.5,127.9851389,36.2454306
4345,백마산,535.7,127.8345639,36.1918944
4346,가성산,729.9,127.9846083,36.1767472
4347,눌의산,744.4,127.9817778,36.1960889
4348,장군봉,624.8,127.9788722,36.1840639
4349,용두봉,198.1,127.7818111,36.1701722
4350,이바위산,301.6,127.7813083,36.1480722
4351,여시골산,621.1,127.988325,36.1323028
4352,천덕산,668.2,127.9868472,36.1285111
4353,삼봉산,929.9,127.8302611,36.100025
4354,곤천산,1030.5,127.9508861,36.1240667
4355,황악산,1111.4,127.9668222,36.118075
4356,막기항산,996.5,127.920975,36.0775528
4357,천만산,960.1,127.8221472,36.0741083
4358,각호산,1202.0,127.8455667,36.0626917
4359,호초당산,893.4,127.9802889,36.0546861
4360,민주지산,1241.7,127.84925,36.0398083
4361,석기봉,1242.0,127.8648278,36.025525
4362,석모산,404.2,127.7943667,36.0015056
4363,오봉산,493.0,127.7880167,36.0188556
4364,삼도봉,1177.7,127.8770167,36.0227167
4365,제봉산,124.5,126.5081194,34.9816611
4366,속금산,173.1,126.5707278,34.9987694
4367,대박산,54.6,126.6304278,34.9955583
4368,잠애산,114.2,126.6598833,34.9957472
4369,가야산,190.5,126.6874722,34.9947056
4370,한박산,73.3,126.7199222,34.9848889
4371,우명산,165.6,126.5144444,34.9682278
4372,잉어산,77.4,126.5148889,34.95265
4373,백련산,148.9,126.5485194,34.9503639
4374,고문산,103.5,126.5679528,34.9635
4375,망해산,148.0,126.5645056,34.9714083
4376,봉의산,68.4,126.6313583,34.9543639
4377,제봉산,58.8,126.7043472,34.966675
4378,두류산,106.0,126.64625,34.9411333
4379,제비제산,100.4,126.6423222,34.9349333
4380,태마산,85.4,126.7019472,34.933225
4381,월봉산,55.6,126.7468528,34.9356306
4382,옥룡산,132.9,126.5341222,34.9057
4383,자미산,96.8,126.6533056,34.9082222
4384,성덕산,167.3,126.7462417,34.9051278
4385,승자산,132.6,126.7298444,34.900625
4386,오열봉,120.1,126.7392917,34.9249028
4387,제일봉,76.0,126.7275278,34.9172639
4388,두대산,148.2,126.5094611,34.8934583
4389,천제산,58.3,126.6666722,34.8808528
4390,여석산,57.6,126.6875528,34.8967722
4391,호산,155.9,126.677425,34.8836056
4392,태봉산,84.2,126.6062083,34.8506139
4393,가막산,165.9,126.7083639,34.8614056
4394,깃대봉,103.5,126.7419583,34.8703583
4395,백룡산,420.8,126.7264833,34.8535139
4396,인의산,154.7,126.5208056,34.8395556
4397,저산,39.0,126.641625,34.8324889
4398,금성산,74.4,126.6825639,34.831525
4399,형제봉,288.4,126.7324556,34.842375
4400,망모산,144.0,126.5051028,34.7966694
4401,가삼봉,104.4,126.65495,34.8025
4402,성묘산,98.3,126.6607444,34.8003528
4403,하은적산,304.2,126.5419806,34.795575
4404,시리봉,397.4,126.6732083,34.7782778
4405,관봉,295.6,126.5636222,34.7692778
4406,상은적산,395.0,126.5509806,34.7560972
4407,구정봉,710.9,126.6940028,34.7616806
4408,향로봉,743.9,126.6934389,34.7592333
4409,사자봉,667.7,126.7113694,34.7669861
4410,월출산,810.7,126.7040306,34.7666028
4411,장군봉,523.3,126.7113,34.7725667
4412,타문산,101.4,126.5158139,34.9921333
4413,칼봉,60.6,126.572875,34.9867139
4414,별바우산,107.1,126.5822556,34.9891611
4415,복모산,93.6,126.6960833,34.9817528
4416,수학산,116.8,126.5960806,34.973875
4417,신라산,116.3,126.53865,34.9404417
4418,고봉산,132.1,126.7142611,34.8772556
4419,오봉산,162.3,126.7348167,34.8780389
4420,마산,159.2,126.6991222,34.8741833
4421,조리봉,227.7,126.7282861,34.87285
4422,모재산,197.3,126.56755,34.8007639
4423,근지산,107.0,126.5232111,34.7813722
4424,노적봉,586.0,126.67335,34.7644333
4425,오십봉,826.9,129.2342194,36.7119972
4426,작약봉,726.1,129.0944472,36.6788861
4427,흥림산,766.8,129.0907111,36.6955722
4428,영등산,505.5,129.0102167,36.6051139
4429,부용봉,376.8,129.0753,36.6022472
4430,독경산,684.1,129.2474139,36.6146417
4431,괘산,591.9,129.1857389,36.5791972
4432,주산,680.3,129.1897167,36.5962833
4433,광덕산,489.0,129.0466917,36.5549917
4434,병암산,330.0,129.1383694,36.5582861
4435,맹동산,768.2,129.2423944,36.5716667
4436,비봉산,670.9,129.0667472,36.5144028
4437,포도산,748.0,129.2249028,36.5203444
4438,명동산,813.1,129.2452944,36.5165417
4439,표대산,579.6,129.0894444,36.6610056
4440,곳대봉,604.5,129.11695,36.6236778
4441,청룡산,573.5,128.2527889,37.2278389
4442,도덕산,527.6,128.3734194,37.2306472
4443,시루산,688.0,128.4465333,37.2259806
4444,송학산,818.2,128.2684111,37.2078694
4445,솔미산,388.0,128.3166389,37.2233111
4446,오로산,520.5,128.3549278,37.2011722
4447,발산,674.4,128.4647556,37.2065056
4448,골미산,490.0,128.2984722,37.1878889
4449,봉래산,802.6,128.4863083,37.1984167
4450,왕박산,597.5,128.2701194,37.1618444
4451,무등산,623.7,128.2754583,37.1708722
4452,승리봉,695.3,128.2904528,37.1691694
4453,초로봉,575.1,128.3582639,37.1504111
4454,가창산,818.6,128.2962694,37.1340889
4455,감투봉,371.2,128.3854944,37.1439056
4456,국지산,626.4,128.4423694,37.1391028
4457,호명산,479.3,128.25805,37.1012528
4458,삼태산,875.8,128.3714361,37.1207333
4459,태화산,1027.5,128.4853861,37.1175944
4460,갑산,732.4,128.2949889,37.0984222
4461,예덕산,393.7,128.2889667,37.0606583
4462,문필봉,510.7,128.4962583,37.0529111
4463,솔미산,467.1,128.3273333,37.0407306
4464,용산봉,943.9,128.4251778,37.0250667
4465,학강산,563.7,128.2747139,37.0032889
4466,도담삼봉,156.8,128.3438889,37.0001167
4467,신선봉,443.0,128.4252806,37.1431361
4468,시루봉,686.8,128.334425,37.0959389
4469,보타산,299.1,128.2903167,37.0415222
4470,신선봉,1375.9,128.504125,36.9942417
4471,자개봉,856.5,128.6119444,36.9960194
4472,국망봉,1420.8,128.5063917,36.9731917
4473,천마산,385.7,128.6325444,36.9553056
4474,만석산,493.6,128.734925,36.9653306
4475,원적봉,962.5,128.5128333,36.9357194
4476,옥녀봉,665.1,128.5404528,36.9421556
4477,이자산,621.7,128.5440056,36.9276222
4478,지래봉,602.4,128.5612361,36.9423444
4479,매봉산,587.1,128.6986278,36.9342583
4480,호골산,283.5,128.7333194,36.9317
4481,비봉산,430.4,128.565925,36.919625
4482,송학산,362.7,128.5615639,36.9034722
4483,국모봉,348.6,128.6408889,36.9193806
4484,안산,292.1,128.6618083,36.9127889
4485,노인봉,376.7,128.5456194,36.8857806
4486,대마산,372.7,128.642625,36.895625
4487,노인봉,364.1,128.6648,36.8986167
4488,달봉산,265.2,128.6897639,36.885525
4489,학정봉,286.2,128.7075944,36.8896583
4490,옥적봉,277.5,128.7424778,36.8992667
4491,호골산,289.6,128.7304333,36.8862722
4492,대기산,252.8,128.5242722,36.8509139
4493,매봉산,274.7,128.5545222,36.8365028
4494,석벽산,277.0,128.588375,36.8443333
4495,철탄산,276.4,128.6271444,36.8333389
4496,옥녀봉,357.9,128.7355889,36.8376
4497,시루봉,606.9,128.5216583,36.8121833
4498,용암산,635.5,128.52235,36.8203194
4499,박봉산,389.3,128.6840861,36.8148222
4500,두월산,247.7,128.7037,36.8093333
4501,등지리봉,543.3,128.5109028,36.788175
4502,주마산,550.9,128.5123056,36.7916972
4503,성산,240.2,128.5576222,36.7797583
4504,연화산,266.2,128.60675,36.7829389
4505,달봉산,192.7,128.6267361,36.7762889
4506,태자봉,248.0,128.7393194,36.7895083
4507,주마산,516.2,128.5165389,36.7556306
4508,유릉산,299.3,128.6439611,36.7605944
4509,영지산,507.0,128.71705,36.7601444
4510,박달산,373.0,128.7370583,36.766775
4511,푸굿재산,231.7,128.5338972,36.7775139
4512,삿갓봉,350.1,128.7451556,36.7785222
4513,태실봉,462.9,128.7705222,35.9987917
4514,봉화산,291.1,128.8365139,35.9802056
4515,명마산,500.1,128.7730139,35.9687611
4516,환지봉,235.6,128.841625,35.9622694
4517,봉화산,276.8,128.8994444,35.9639583
4518,삼모산,254.2,128.9052444,35.9729583
4519,유봉산,245.2,128.91315,35.9505333
4520,무학산,588.5,128.7856389,35.94185
4521,금오산,411.8,128.9881583,35.9036417
4522,채약산,499.1,128.9435861,35.8913639
4523,금박산,418.8,128.8756,35.85105
4524,도천산,261.3,128.8308639,35.8389722
4525,구룡산,674.8,128.9706694,35.8356111
4526,금학산,307.6,128.8559,35.8228694
4527,삼락산,305.1,128.8526472,35.8106028
4528,발백산,674.5,128.9545278,35.8012806
4529,삼성산,554.5,128.7901972,35.7653917
4530,용산,435.6,128.86285,35.7703472
4531,밤말산,188.3,128.995025,35.9776528
4532,학조산,155.3,128.9592667,35.9588222
4533,장군산,312.0,128.7881056,35.9141028
4534,사말등,150.8,128.9240778,35.9131139
4535,뫼봉동,213.1,128.9427806,35.9010806
4536,밤무골산,193.4,128.9492278,35.9037361
4537,속골산,153.2,128.9345361,35.9170889
4538,금산,118.7,128.9588528,35.9207028
4539,못산,151.2,128.9629472,35.9072278
4540,예향산,446.5,128.9726583,35.8986806
4541,선암산,417.2,128.8617028,35.8384694
4542,아방산,431.7,128.8725833,35.8427028
4543,관절미산,180.2,128.8228389,35.7834806
4544,밤골산,235.5,128.8115528,35.7770056
4545,장륙산,686.2,128.9963778,35.7778556
4546,다랑골산,421.5,128.7711861,35.7640056
4547,새치궁산,307.8,128.8114667,35.7621444
4548,갈지산,150.1,128.8380972,35.7722639
4549,소룡산,243.1,128.8439528,35.7694
4550,신병산,687.2,128.5767306,37.2450611
4551,죽염산,1061.9,128.7241306,37.2461028
4552,완택산,917.6,128.5523972,37.2108806
4553,고고산,852.9,128.5791194,37.2201333
4554,예미산,989.6,128.6578,37.1863917
4555,질운산,1173.8,128.7175778,37.1962194
4556,계족산,889.6,128.5185722,37.1699389
4557,응봉산,1013.3,128.5645222,37.1644917
4558,망경대산,1088.0,128.62,37.1616139
4559,운교산,922.4,128.6534556,37.1376417
4560,삼봉,664.8,128.5419139,37.0892056
4561,맞대산,1051.0,128.5741139,37.0877583
4562,수리봉,752.6,128.5507944,37.0859361
4563,어래산,1065.3,128.656025,37.0643694
4564,형제봉,1207.0,128.5681444,37.0344167
4565,선달산,1239.0,128.7091306,37.0393056
4566,봉황산,822.0,128.6943833,37.0051278
4567,솔봉,589.7,128.6027722,37.2337917
4568,삼척산,359.0,128.5756083,37.1951028
4569,석봉산,762.5,128.5832167,37.1810917
4570,드룹산,901.6,128.6096333,37.1835778
4571,매봉산,602.5,128.6315056,37.1528944
4572,삿갓봉,606.5,128.64335,37.1661306
4573,영광산,935.0,128.6317222,37.1664472
4574,약수봉,860.0,128.7076722,37.1577194
4575,핏대봉산,655.4,128.7210417,37.1686
4576,용산,74.3,126.79705,36.7473278
4577,덕암산,260.5,126.9357083,36.7464694
4578,황산,347.8,126.9802667,36.7364861
4579,용굴봉,435.4,126.8673833,36.7040806
4580,덕봉산,473.9,126.8820278,36.7138194
4581,도고산,484.7,126.8949333,36.7249944
4582,금오산,234.4,126.8491306,36.6884389
4583,산성산,62.0,126.825175,36.69365
4584,관모산,390.5,126.8583389,36.6972417
4585,안락산,425.0,126.8835111,36.6951111
4586,토성봉,406.2,126.8751778,36.6933472
4587,봉수산,535.3,126.9677306,36.6793056
4588,팔봉산,207.4,126.78905,36.6510194
4589,복산,108.1,126.8102694,36.6655028
4590,천방산,470.2,126.9607861,36.6564472
4591,극정봉,421.9,126.9453778,36.6300778
4592,금계산,574.8,126.9897972,36.6268389
4593,법화산,471.0,126.9873028,36.6093917
4594,봉수산,483.0,126.7706056,36.5965167
4595,내상산,383.9,126.7773944,36.5849389
4596,박봉,233.2,126.8497472,36.59845
4597,장학산,380.6,126.9003472,36.5614417
4598,관불산,399.0,126.9283583,36.5578028
4599,천태산,261.8,126.7615833,36.5281083
4600,법산,459.1,126.8241417,36.5259722
4601,백월산,417.9,126.8271917,36.5344111
4602,국사봉,488.5,126.8938333,36.5266639
4603,천봉,422.3,126.9056889,36.5455167
4604,광덕산,317.7,126.9830417,36.5354056
4605,옥녀봉,362.4,126.9803694,36.5447917
4606,비봉산,361.1,126.7996389,36.5011528
4607,금자봉,369.8,126.8487972,36.5069389
4608,봉황산,199.2,126.9478139,36.5110972
4609,만수봉,243.0,126.9072667,36.6156722
4610,대봉산,178.7,126.8187222,36.5696333
4611,용산,268.1,126.9226944,36.5083889
4612,오동산,348.7,128.7621722,36.718775
4613,영지산,443.4,128.8225167,36.7249389
4614,운남산,386.1,128.8438889,36.6800444
4615,오로봉,342.9,128.7725111,36.6707861
4616,두름산,485.4,128.9758056,36.6327194
4617,지리산,334.8,128.7626556,36.6195556
4618,와룡산,461.0,128.8103833,36.6203694
4619,용점산,325.4,128.7794194,36.5911972
4620,수정산,303.0,128.8157417,36.5946472
4621,아기산,589.3,128.9376389,36.540375
4622,고산,528.5,128.9945972,36.5473722
4623,둔지산,405.2,128.7611972,36.5044833
4624,옥수봉,337.9,128.8371889,36.6544028
4625,천주봉,841.6,128.3008778,36.7492889
4626,망월봉,425.3,128.4273694,36.7103806
4627,국사봉,729.2,128.3349111,36.6942194
4628,오미봉,207.2,128.4069139,36.69615
4629,육녀봉,263.2,128.4399139,36.6888056
4630,매봉산,341.4,128.4714722,36.6945167
4631,정산,312.9,128.4651889,36.6905139
4632,오봉산,225.4,128.2896278,36.6558556
4633,왕의산,342.1,128.3093444,36.6566639
4634,백마산,385.2,128.4135361,36.6661111
4635,봉화산,336.7,128.4142528,36.6609583
4636,봉덕산,373.6,128.43085,36.6590278
4637,냉정산,191.8,128.4685806,36.6643056
4638,흑응산,217.3,128.452425,36.6617417
4639,비조산,308.4,128.2710306,36.64845
4640,고모산,165.3,128.2963722,36.6426972
4641,고종산,150.7,128.2958722,36.6090278
4642,천마산,274.4,128.2580778,36.5585028
4643,나부산,333.4,128.3473,36.55775
4644,마봉,170.6,128.4823806,36.5520639
4645,연화산,267.3,128.3951806,36.5347167
4646,시루봉,184.7,128.4912417,36.5495472
4647,오선당,353.6,128.4333278,36.5030833
4648,봉화산,401.6,128.4866778,36.5144611
4649,용문산,770.6,128.3423667,36.7405389
4650,사직봉,174.0,128.2662694,36.6360417
4651,광석산,305.2,128.4858194,36.6055278
4652,백화산,250.2,128.3579611,36.59565
4653,군암산,280.6,128.2544778,36.5216611
4654,삼봉산,137.8,128.3152528,36.503725
4655,대흥산,307.1,128.3422333,36.5077361
4656,봉수단,52.9,128.5242278,38.3213167
4657,거북산,15.5,128.5277056,38.3042472
4658,운봉산,285.0,128.5081306,38.2877194
4659,남산,188.5,128.8342278,34.9986167
4660,봉덕산,295.6,126.3659611,35.2305556
4661,설매산,203.5,126.4104806,35.2367917
4662,검덕산,112.7,126.4447333,35.2383417
4663,가음산,206.2,126.32495,35.2136639
4664,삼각산,364.1,126.4704361,35.2161528
4665,오미산,183.8,126.49685,35.2183861
4666,월암산,336.3,126.4076833,35.1861278
4667,군유산,405.4,126.4352944,35.1728583
4668,백운봉,186.0,126.4471278,35.151875
4669,노승산,261.8,126.4529083,35.1542833
4670,백학산,126.3,126.262175,35.14075
4671,쥐머리산,69.0,126.3041194,35.1350722
4672,발봉산,183.0,126.4700889,35.1356417
4673,우마산,97.0,126.4664889,35.1425167
4674,봉대산,197.1,126.2761278,35.122575
4675,이성산,123.6,126.3216111,35.1121333
4676,두류봉,160.2,126.4465083,35.1175861
4677,강산,129.6,126.2652361,35.0909
4678,한봉산,123.8,126.2519,35.0618
4679,대월산,106.9,126.2750583,35.0592806
4680,중매산,97.0,126.3100972,35.05585
4681,봉대산,83.8,126.3767972,35.0537222
4682,봉황산,165.5,126.2570417,35.0368472
4683,검무산,104.3,126.3581556,35.0494694
4684,태통산,55.1,126.4351889,35.0394
4685,감방산,259.0,126.4649778,35.0378972
4686,보평산,225.4,126.4696944,35.0209444
4687,금호산,126.6,126.3184611,35.2330972
4688,뒷산,81.6,126.3106972,35.2493167
4689,날구봉,128.7,126.3413833,35.2308222
4690,매봉,113.9,126.4667667,35.2418889
4691,조개산,118.2,126.3436861,35.2178917
4692,돌매산,193.0,126.4279611,35.2056111
4693,금산,307.8,126.4511278,35.2010694
4694,시루봉,154.2,126.4933417,35.2083972
4695,무등산,56.4,126.3653389,35.1833028
4696,옥녀봉,53.1,126.3649389,35.1761917
4697,상치봉,360.2,126.4243333,35.1827639
4698,감투봉,307.4,126.4398611,35.1839278
4699,학의봉,188.9,126.4570944,35.1756056
4700,매봉산,191.2,126.4820389,35.1994417
4701,삼화봉,78.2,126.4955306,35.1986389
4702,승노봉,179.7,126.3985028,35.1638361
4703,여새봉,80.1,126.3913111,35.1594583
4704,한세봉,131.7,126.4149667,35.1653139
4705,다불산,175.3,126.4667111,35.1612778
4706,망대봉,104.9,126.3405056,35.1431806
4707,범바위산,121.2,126.3399306,35.1354667
4708,동산,64.2,126.3068806,35.1075778
4709,삼복산,108.4,126.3327722,35.1233806
4710,마실산,42.6,126.3161083,35.0853583
4711,영태산,137.3,126.4866861,35.0911611
4712,중봉,134.5,126.4964556,35.0825583
4713,왕산,73.4,126.2720444,35.0741917
4714,독산,56.0,126.2918806,35.0644528
4715,천마산,83.0,126.2955917,35.0679278
4716,작은봉대산,62.2,126.3695944,35.0530361
4717,제비산,153.0,126.4971833,35.0568972
4718,선은산,281.7,126.523175,34.4775306
4719,노성봉,636.5,126.6336556,34.4817
4720,비조산,250.9,126.5420833,34.4684889
4721,대둔산,673.5,126.61985,34.4515833
4722,두륜봉,629.3,126.6344444,34.4676083
4723,두륜산,700.0,126.6375611,34.4719139
4724,위봉,533.0,126.6472194,34.4536556
4725,망부산,219.2,126.5252,34.4446694
4726,백방산,197.8,126.5455583,34.4359861
4727,성매산,97.6,126.5520306,34.4425806
4728,응봉산,210.5,126.6600194,34.4461306
4729,봉태산,101.8,126.7056583,34.4448556
4730,가공산,334.8,126.5599861,34.4076278
4731,동산,108.3,126.5644722,34.3907333
4732,달마산,498.8,126.5851639,34.3825778
4733,숙승봉,461.0,126.6838667,34.3776833
4734,도솔봉,421.9,126.5726722,34.3643722
4735,중마산,141.2,126.5974889,34.3627944
4736,백운봉,601.0,126.6843333,34.3649139
4737,윤도산,284.0,126.5887694,34.3278639
4738,상왕산(상왕봉),645.6,126.6928806,34.3482306
4739,정주산,154.9,126.6894083,34.3033889
4740,서망봉,184.2,126.7459111,34.3099361
4741,사자봉,152.1,126.52505,34.2945583
4742,땅남이산,135.2,126.5788833,34.4957472
4743,매봉산,150.4,126.6640306,34.4432111
4744,연포산,418.6,126.5645917,34.3487194
4745,지산,285.0,128.2778333,35.9899222
4746,산두봉,112.1,128.4242861,35.9965611
4747,파산,178.2,128.4113194,35.9752167
4748,장원봉,372.3,128.4669889,35.9897472
4749,도고산,347.5,128.3688083,35.9513583
4750,금무산,278.7,128.4264417,35.9601139
4751,영취산,331.7,128.3340167,35.9362861
4752,성산,383.4,128.3128556,35.900125
4753,구봉산,190.6,128.4287333,35.9167111
4754,용재산,253.8,128.4657028,35.9100167
4755,대황산,486.5,128.255575,35.8856722
4756,성산,274.4,128.4611833,35.8996528
4757,용산,244.0,128.4679306,35.8999472
4758,박산,218.5,128.480175,35.8972694
4759,성암산,556.1,128.2656528,35.8728028
4760,죽곡산,195.8,128.4597889,35.8516417
4761,궁산,250.9,128.48375,35.8676222
4762,인봉산,195.4,128.3992861,35.8037
4763,의봉산,551.5,128.3303722,35.7897806
4764,대방산,377.2,128.4627639,35.7759667
4765,봉화산,111.1,128.3835,35.75415
4766,금계산,489.8,128.4488167,35.7694833
4767,양지편산,186.7,128.2962778,35.9863167
4768,각산,469.3,128.32965,35.9783472
4769,무덤산,149.3,128.4066417,35.9495056
4770,멱미산,68.9,128.4838,35.926025
4771,대성산,425.4,128.2654167,35.8849278
4772,뒷산,72.9,128.3835972,35.8879139
4773,성산,221.6,128.4569056,35.8883361
